WDOH17;31/01/2017;09:00:55;120 - Brasil Plural CCTVM S/A;3151,00;1;386 - RICO CTVM;Comprador
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,00;1;88 - CM Capital Markets CCTVM LTDA;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,00;3;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;2;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3151,00;1;386 - RICO CTVM;Comprador
WDOH17;31/01/2017;09:00:55;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:55;8 - UBS BRASIL CCTVM S/A;3150,50;1;88 - CM Capital Markets CCTVM LTDA;Vendedor
WDOH17;31/01/2017;09:00:54;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:54;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:54;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:54;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:54;8 - UBS BRASIL CCTVM S/A;3150,50;3;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:54;8 - UBS BRASIL CCTVM S/A;3150,50;1;386 - RICO CTVM;Vendedor
WDOH17;31/01/2017;09:00:54;93 - NOVA FUTURA CTVM LTDA;3151,00;2;93 - NOVA FUTURA CTVM LTDA;Comprador
WDOH17;31/01/2017;09:00:53;88 - CM Capital Markets CCTVM LTDA;3151,50;1;88 - CM Capital Markets CCTVM LTDA;Comprador
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;3;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;3;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;15 - Guide Investimentos S.A. CV;3151,50;5;88 - CM Capital Markets CCTVM LTDA;Comprador
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;1;58 - SOCOPA SC PAULISTA S.A.;Vendedor
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3151,50;3;88 - CM Capital Markets CCTVM LTDA;Comprador
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3151,50;1;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:53;3 - XP Investimentos CCTVM S/A;3151,00;1;93 - NOVA FUTURA CTVM LTDA;Comprador
WDOH17;31/01/2017;09:00:53;1982 - MODAL DTVM LTDA;3151,50;1;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:53;8 - UBS BRASIL CCTVM S/A;3150,50;4;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3150,50;1;386 - RICO CTVM;Vendedor
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3150,50;1;386 - RICO CTVM;Vendedor
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3151,00;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:52;3 - XP Investimentos CCTVM S/A;3151,50;1;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3151,00;1;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3151,00;2;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3151,00;1;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:52;8 - UBS BRASIL CCTVM S/A;3151,00;1;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:51;3 - XP Investimentos CCTVM S/A;3151,50;1;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:51;3 - XP Investimentos CCTVM S/A;3151,50;1;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3151,00;1;3 - XP Investimentos CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3150,50;3;88 - CM Capital Markets CCTVM LTDA;Vendedor
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3151,00;1;8 - UBS BRASIL CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3151,00;1;386 - RICO CTVM;Vendedor
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3150,50;2;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:51;8 - UBS BRASIL CCTVM S/A;3151,00;4;8 - UBS BRASIL CCTVM S/A;Comprador
WDOH17;31/01/2017;09:00:51;3 - XP Investimentos CCTVM S/A;3150,50;4;8 - UBS BRASIL CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3148,00;2;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3148,00;4;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3149,00;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;86 - WALPIRES S.A. CCTVM;3149,00;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3149,00;1;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;115 - H.COMMCOR DTVM LTDA;3150,00;4;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;120 - Brasil Plural CCTVM S/A;3150,50;2;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;120 - Brasil Plural CCTVM S/A;3151,00;2;3 - XP Investimentos CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3151,50;1;8 - UBS BRASIL CCTVM S/A;Vendedor
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3152,00;9;93 - NOVA FUTURA CTVM LTDA;Leilão
WDOH17;31/01/2017;09:00:50;3 - XP Investimentos CCTVM S/A;3152,00;1;93 - NOVA FUTURA CTVM LTDA;Leilão
